,neno,tag,uwingi,word
42860,sini,noun 9/10,sini,ace)
42861,sini,noun 9/10,sini,radition
42862,Sini,noun 14,,China
42863,sinia,noun 9/10,sinia,round)
42864,sinia,noun 9/10,sinia,circular)
42865,siniguse,noun 9/10,siniguse,lass)
42866,sinikiza,verb,,crush
42867,sinikiza,verb,,press
42868,sinikiza,verb,,pulverize
42869,sinikizo,noun 5/6,masinikizo,f)
42870,sinikizo,noun 5/6,masinikizo,mill
42871,sinikizo,noun 5/6,masinikizo,f)
42872,sinodi,noun 9/10,sinodi,synod
42873,sinua,verb,,push over
42874,sinua,verb,,tear out
42875,sinua,verb,,turn over
42876,sinua,verb,,uproot
42877,sinuka,verb  applintr,,bado
42878,sinukia,verb applintr,,be in confusion
42879,sinukia,verb applintr,,lie every which way
42880,sinukia,verb applintr,,be pellmell
42881,sinukisha,verb causintr,,overturn
42882,sinukisha,verb causintr,,turn something upside down
42883,sinyaa,verb,,become discolored
42884,sinyaa,verb,,fade (of colors)
42885,sinyaa,verb,,shrink
42886,sinyaa,verb,,shrivel up
42887,sinyaa,verb,,wither
42888,sinyaa,verb,,become wrinkled
42889,sinzia,verb,,be absentminded
42890,sinzia,verb,,daydream
42891,sinzia,verb,,doze
42892,sinzia,verb,,be drowsy
42893,sinzia,verb,,be inattentive
42894,sinzia,verb,,be indifferent
42895,sinzia,verb,,be indolent
42896,sinzia,verb,,be negligent
42897,sinzia,verb,,sleep
42898,sinzia,verb,,be sleepy
42899,sinzia,verb,,wane
42900,sinzia,verb,,lose strength
42901,sinzia,verb,,weaken
42902,sinzilia,verb,,bado
42903,sinzilisha,verb,,lull to sleep
42904,sinzisha,verb causative,,lull to sleep
42905,sinzisha,verb causative,,put to sleep
42906,sio,noun 9/10,sio,ots)
42907,sio,noun 9/10,sio,ceramic)
42908,sio,verb,,is not
42909,siofaa,adjective,,impotent
42910,sipitali,noun 9/10,sipitali,hospital
42911,sira,noun 5/6,masira,dregs
42912,sira,noun 5/6,masira,lees
42913,sira,noun 5/6,masira,residue
42914,siraji,noun 9/10,siraji,candlestick
42915,siraji,noun 9/10,siraji,flashlight
42916,siraji,noun 9/10,siraji,lamp
42917,siraji,noun 9/10,siraji,torch
42918,sirati,noun 9/10,sirati,slam)
42919,siri,verb,,pry into secrets
42920,siri,verb,,become
42921,siri,verb,,change into
42922,siri,verb,,hide
42923,siri,verb,,secrete
42924,siri,verb,,turn into
42925,siri,adverb,,mysteriously
42926,siri,adverb,,secretly
42927,siri,noun 9/10,siri,mystery
42928,siri,noun 9/10,siri,secrecy
42929,siri,noun 9/10,siri,secret
42930,siridado,noun 9/10,siridado,ot
42931,sirika,noun 9/10,sirika,character
42932,sirika,noun 9/10,sirika,disposition
42933,sirika,noun 9/10,sirika,instinct
42934,sirika,noun 9/10,sirika,nature
42935,sirima,verb,,grease
42936,sirima,verb,,lubricate
42937,sirima,verb,,oil
42938,sirima,verb,,try a person's patience by making him wait
42939,sirima,verb,,smooth a surface
42940,sirima,verb,,torture
42941,sirima,verb,,make someone wait
42942,sirinji,noun 9/10,sirinji,hypodermic)
42943,sirinji,noun 9/10,sirinji,syringe
42944,sisi,pronoun,,us
42945,sisi,pronoun,,we
42946,wenyewe,pronoun,,we ourselves
42947,sisima,verb,,grease
42948,sisima,verb,,lubricate
42949,sisima,verb,,oil
42950,sisima,verb,,smooth a surface
42951,sisima,verb,,tremble
42952,sisimizi,noun 9/10an,sisimizi,ind)
42953,sisimka,verb intransitive,,make the blood race
42954,sisimka,verb intransitive,,be excited
42955,sisimka,verb intransitive,,have goosebumps (from fear)
42956,sisimka,verb intransitive,,be stimulated (also sexually)
42957,sisimka,verb intransitive,,be stirred up with emotion
42958,sisimka,verb intransitive,,tingle with excitement
42959,sisimsha,verb causative,,arouse
42960,sisimsha,verb causative,,excite
42961,sisimsha,verb causative,,frighten
42962,sisimsha,verb causative,,stimulate
42963,sisimsha,verb causative,,terrify
42964,sisimua,verb,,be excited
42965,sisimua,verb,,tremble (with fright)
42966,sismuka,verb intransitive,,bado
42967,sisimusha,verb,,shock
42968,sisimusha,verb causative,,arouse
42969,sisimusha,verb causative,,excite
42970,sisimusha,verb causative,,frighten
42971,sisimusha,verb causative,,stimulate
42972,sisimusha,verb causative,,terrify
42973,sisitiza,verb,,advise
42974,sisitiza,verb,,ask insistently
42975,sisitiza,verb,,emphasize
42976,sisitiza,verb,,say emphatically
42977,sisitiza,verb,,enforce
42978,sisitiza,verb,,insist
42979,sisitiza,verb,,interest
42980,sisitiza,verb,,stress (verbally)
42981,sisitiza,verb,,tell over and over again
42982,sisitiza,verb,,urge
42983,sisitiza,verb,,warn (repeatedly)
42984,sisitizana,verb associative,,give each other good advice
42985,sista,noun 5/6an,masista,nun
42986,sista,noun 5/6an,masista,sister
42987,Sistadu,noun 5/6an,Masistadu,oman
42988,sita,adjective,,sixth
42989,sita,verb,,hesitate
42990,sita,verb,,move (slowly or uncertainly)
42991,sita,verb,,stop
42992,sita,verb,,vacillate
42993,sita,verb,,walk (slowly or uncertainly)
42994,sita,verb,,waver
42995,sita,verb,,dawdle
42996,sita,verb,,be perplexed
42997,sita,verb,,be uncertain
42998,sita,adjective,,six
42999,sitaha,noun 9/10,sitaha,deference
43000,sitaha,noun 9/10,sitaha,esteem
43001,sitaha,noun 9/10,sitaha,honor
43002,sitaha,noun 9/10,sitaha,respect
43003,sitaha,noun 9/10,sitaha,reverence
43004,sitara,noun 9/10,sitara,concealment
43005,sitara,noun 9/10,sitara,arts)
43006,sitashara,adjective,,sixteen
43007,sitasita,verb,,dawdle
43008,sitasita,verb,,hesitate
43009,sitasita,verb,,move (slowly or uncertainly)
43010,sitasita,verb,,be perplexed
43011,sitasita,verb,,be uncertain
43012,sitasita,verb,,vacillate
43013,sitasita,verb,,walk (slowly or uncertainly)
43014,sitasita,verb,,waver
43015,sitawi,verb,,flourish
43016,sitawi,verb,,grow
43017,sitawi,verb,,at the height
43018,time,s,,
43019,sitawi,verb,,live in easy circumstances
43020,sitawi,verb,,succeed
43021,sitawi,verb,,bloom
43022,sitawi,verb,,be in good condition
43023,sitawi,verb,,develop
43024,sitawi,verb,,prosper
43025,sitawi,verb,,be successful
43026,sitawi,verb,,thrive
43027,sitawisha,verb causative,,develop (something)
43028,sitawisha,verb causative,,encourage
43029,sitawisha,verb causative,,further
43030,sitawisha,verb causative,,grow (something)
43031,sitawisha,verb causative,,promote
43032,sitawisha,verb causative,,cause to prosper
43033,sitawisha,verb causative,,help to succeed
43034,sitawisha,verb causative,,cause to grow
43035,siti,noun 9/10an,siti,ouse)
43036,siti,noun 9/10an,siti,ddress)
43037,sitiha,noun 9/10,sitiha, vessel)
43038,sitima,noun 9/10,sitima,electricity
43039,sitima,noun 9/10,sitima,ight
43040,sitima,noun 9/10,sitima,steamer
43041,sitima,noun 9/10,sitima,steamship
43042,sitima,noun 9/10,sitima,utilities
43043,sitini,adjective,,sixty
43044,sitiri,verb,,conceal
43045,sitiri,verb,,cover up
43046,sitiri,verb,,hide
43047,sitiri,verb,,preserve
43048,sitiri,verb,,protect
43049,sitirika,verb,,be concealed
43050,sitirika,verb,,be covered up
43051,sitirika,verb,,be out of harm's way
43052,sitirika,verb,,keep oneself hidden
43053,sitirika,verb,,be safe
43054,sitirisha,verb,,conceal someone
43055,sitirisha,verb,,hide someone
43056,sitirisha,verb,,keep safe
43057,sitoo,noun 5/6,masitoo,shop
43058,sitoo,noun 5/6,masitoo,stock
43059,sitoo,noun 5/6,masitoo,store
43060,sitoo,noun 5/6,masitoo,storehouse
43061,sitoo,noun 5/6,masitoo,supply
43062,sitoo,noun 5/6,masitoo,warehouse
43063,sivyo,verb negative,,is not
43064,sivyo,verb negative,,no
43065,siwa,noun 5/6,masiwa, chief)
43066,siwa,noun 5/6,masiwa, chief)
43067,siyara,noun 9/10,siyara,behavior
43068,siyara,noun 9/10,siyara,character
43069,siyara,noun 9/10,siyara,conduct
43070,siyara,noun 9/10,siyara,nature
43071,siye,pronoun,,us
43072,siyo,verb negative,,is not
43073,siyo,verb negative,,no
43074,siyoepukika,adjective,,inevitable
43075,siyoepukika,adjective,,unavoidable
43076,sizi,noun 5/6,masizi,f)
43077,sizi,noun 5/6,masizi,grime
43078,sizi,noun 5/6,masizi,soot
43079,skati,noun 9/10,skati,coattail
43080,skati,noun 9/10,skati,skirt
43081,skauti,noun 5/6an,maskauti,scout
43082,skauti,noun 5/6an,maskauti,spy
43083,skeli,noun 9/10,skeli,i
43084,do,noun 9/10,skeli,cale
43085,la,noun 9/10,skeli,cale
43086,sketa,noun 9/10,sketa,coattail
43087,sketa,noun 9/10,sketa,skirt
43088,sketi,noun 9/10,sketi,skirt
43089,skrubu,noun 9/10,skrubu,bolt
43090,skrubu,noun 9/10,skrubu,corkscrew
43091,skrubu,noun 9/10,skrubu,screw
43092,skuli,noun 9/10,skuli,school
43093,skurubu,noun 9/10,skurubu,bolt
43094,skurubu,noun 9/10,skurubu,corkscrew
43095,skurubu,noun 9/10,skurubu,screw
43096,skuta,noun 9/10,skuta,motorscooter
43097,skweya,noun 9/10,skweya,carpenter'ool)
43098,skwota,noun 5/6,maskwota,and)
43099,ungumu,noun,,sky
43100,madhabahu,noun,madhabahu,slaughterhouse
43101,slingi,noun 9/10,slingi,crane
43102,slingi,noun 9/10,slingi,derrick
43103,slingi,noun 9/10,slingi,winch
43104,slingi,noun 9/10,slingi,windlass
43105,mahiri,adjective,,sly
43106,smaku,noun 9/10,smaku,magnet
43107,soda,noun 9/10,soda,dejection
43108,soda,noun 9/10,soda,melancholy
43109,soda,noun 9/10,soda,op
43110,soda,noun 9/10,soda,ater
43111,soda,noun 9/10,soda,ater
43112,sodawi,adjective,,arrogant
43113,sodawi,adjective,,proud
43114,sodo,noun 9/10,sodo,enstruation
43115,sodoka,noun 9/10,sodoka,lague
43116,sodoka,noun 9/10,sodoka,rinderpest
43117,sofa,noun 9/10,sofa,couch
43118,sofa,noun 9/10,sofa,utomobile)
43119,sofa,noun 9/10,sofa,sofa
43120,Sofia,noun 1,,Sofia
43121,soga,verb,,chatter
43122,soga,noun 9/10,soga,bloodbrotherhood
43123,soga,noun 5/6,masoga,chat
43124,soga,noun 5/6,masoga,conversation
43125,soga,noun 5/6,masoga,joke
43126,sogea,verb,,approach
43127,sogea,verb,,come near
43128,sogea,verb,,draw near
43129,sogea,verb,,move (nearer or further away)
43130,sogea,noun 9/10,sogea,f)
43131,karibu,verb,,approach
43132,karibu,verb,,come near
43133,karibu,verb,,draw near
43134,sogelea,verb applicative,,approach
43135,sogelea,verb applicative,,come nearer to
43136,sogeleana,verb  applassoc,,draw together
43137,sogeleana,verb applassoc,,come nearer to each other
43138,sogeza,verb,,move someone (closer or farther away)
43139,sogi,noun 5/6,masogi,packsaddle
43140,sogi,noun 5/6,masogi,saddlebag
43141,sogonea,verb,,implore on one's knees
43142,sogonea,verb,,wipe oneself (after going to the toilet)
43143,sogora,noun 5/6an,masogora,drummer
43144,soka,noun 9/10,soka,European)
43145,soka,noun 9/10,soka,soccer
43146,soketi,noun 9/10,soketi,ote
43147,sokisi,noun 9/10,sokisi,socks
43148,sokisi,noun 9/10,sokisi,stockings
43149,soko,noun 5/6,masoko,market
43150,soko,noun 5/6,masoko,marketplace
43151,soko,noun 5/6,masoko,enter
43152,sokoni,noun 16,,in the marketplace
43153,sokota,verb,,braid (eg rope or thread)
43154,sokota,verb,,have colic pains
43155,sokota,verb,,twist in pain (esp of stomach)
43156,sokota,verb,,roll (a cigarette)
43157,sokota,verb,,spin
43158,sokota,verb,,twine
43159,sokota,verb,,twist (the hair)
43160,sokota,verb,,wind
43161,sokota,verb,,plait
43162,sokotana,verb reciprocal,,curl
43163,sokotana,verb reciprocal,,wrestle
43164,sokotea,verb applicative,,bado
43165,sokoteka,verb intransitive,,bado
43166,sokotesha,verb causative,,bado
43167,sokoto,noun 5/6,masokoto,colic
43168,sokoto,noun 5/6,masokoto,rope
43169,sokoto,noun 5/6,masokoto,twine
43170,sokoto,noun 5/6,masokoto,wisted
43171,soksi,noun 9/10,soksi,condom
43172,soksi,noun 9/10,soksi,socks
43173,soksi,noun 9/10,soksi,stockings
43174,sokwe,noun 9/10an,sokwe,chimpanzee
43175,soli,adverb,,face to face
43176,soli,adverb,,unexpectedly
43177,soli,noun 9/10an,soli,ajor
43178,soli,noun 9/10,soli, shoe)
43179,solo,noun 9/10,solo,ames)
43180,soma,verb,,receive education
43181,soma,verb,,receive education
43182,soma,verb,,learn by heart
43183,soma,verb,,got to school
43184,soma,verb,,be literate
43185,soma,verb,,memorize
43186,soma,verb,,read
43187,soma,verb,,recite
43188,soma,verb,,study
43189,soma,noun 9/10,soma,f)
43190,somba,verb,,carry
43191,somba,verb,,convey
43192,somba,verb,,transport
43193,sombea,verb,,climb (a tree etc)
43194,sombera,verb,,climb (a tree etc)
43195,somea,verb applicative,,study for
43196,someka,verb,,be decipherable
43197,someka,verb,,be legible
43198,someka,verb,,be readable
43199,somesha,verb causative,,educate
43200,somesha,verb causative,,instruct
43201,somesha,verb causative,,school
43202,somesha,verb causative,,send to school
43203,somesha,verb causative,,teach
43204,somesha,verb causative,,teach to read
43205,somo,noun 5/6an,masomo,ites
43206,somo,noun 5/6,masomo,educaton
43207,somo,noun 5/6an,,
43208,somo,noun 5/6an,masomo,exuality
43209,somo,noun 5/6,masomo,lesson
43210,somo,noun 5/6an,masomo,namesake
43211,somo,noun 5/6,masomo,paragraph
43212,somo,noun 5/6,masomo,ead
43213,somo,noun 5/6,masomo,reading
43214,somo,noun 5/6,masomo,section
43215,somo,noun 5/6,masomo,study
43216,sonara,noun 9/10an,sonara,goldsmith
43217,sonara,noun 9/10,sonara,jeweler
43218,sonara,noun 9/10an,sonara,silversmith
43219,songa,verb,,braid
43220,songa,verb,,choke
43221,songa,verb,,close (by exerting pressure)
43222,songa,verb,,compress
43223,songa,verb,,crowd
43224,songa,verb,,move
43225,songa,verb,,oppress
43226,songa,verb,,overwhelm
43227,songa,verb,,press forward
43228,songa,verb,,apply pressure
43229,songa,verb,,make progress
43230,songa,verb,,squeeze
43231,songa,verb,,throng
43232,songa,verb,,throttle
43233,songa,verb,,twist
43234,songa,verb,,weigh down
43235,roho,verb,,strangle
43236,songama,verb stative,,bado
43237,songamana,verb assocstat,,be pressed together
43238,songamana,verb assocstat,,be rolled together
43239,songamana,verb assocstat,,twist together
43240,songamana,verb assocstat,,wriggle
43241,songamana,verb assocstat,,writhe
43242,songamiza,verb stative,,accuse publicly
43243,songamiza,verb stative,,disgrace publicly
43244,songamiza,verb stative,,embarrass publicly
43245,songana,verb associative,,jostle each other (in a crowd)
43246,songana,verb associative,,push each other (in a crowd)
43247,songana,verb associative,,oppress with taxation
43248,songea,verb applicative,,move (closer or futher away)
43249,songea,verb applicative,,push
43250,songeka,verb applicative,,bado
43251,songesha,verb applicative,,bado
43252,songo,noun 5/6,masongo,braid
43253,songo,noun 5/6,masongo,coil
43254,songo,noun 5/6,masongo,loop
43255,songo,noun 5/6,masongo,noose
43256,songo,noun 5/6,masongo,twist
43257,songo,noun 5/6,masongo,twisting
43258,songo,noun 5/6,masongo,writhing
43259,songoa,verb,,press together
43260,songoa,verb inversive,,twist
43261,songoa,verb inversive,,wring
43262,songoka,verb intrinver,,bado
43263,songolea,verb applinver,,bado
43264,songomeza,verb intrinverstat,,coil
43265,songomeza,verb intrinverstat,,roll up
43266,songona,verb associnver,,bado
43267,songonyoa,verb,,pack tight (one thing on top of another)
43268,songonyoa,verb,,press tightly together
43269,songonyoa,verb,,twist hard
43270,songonyoa,verb,,wring
43271,songwa,verb,,be pressed
43272,soni,noun 9/10,soni,modesty
43273,soni,noun 9/10,soni,shame
43274,soni,noun 9/10,soni,timidity
43275,sonoa,verb,,annoy
43276,sonoa,verb,,bore
43277,sonoa,verb,,disturb
43278,sonoa,verb,,harm
43279,sonoa,verb,,injure someone
43280,sonoa,verb,,irritate
43281,sonoa,verb,,cause pain
43282,sonona,verb,,grieve
43283,sonona,verb,,mourn
43284,sonona,verb,,feel pain
43285,sonona,verb,,regret
43286,sonona,verb,,feel sorrow
43287,sononea,verb,,bado
43288,sononeka,verb intransitive,,be depressed
43289,sononeka,verb intransitive,,be gloomy
43290,sononeka,verb intransitive,,grieve
43291,sononeka,verb intransitive,,feel hurt
43292,sononeka,verb intransitive,,be melancholy
43293,sononeka,verb intransitive,,be in pain
43294,sononeka,verb intransitive,,be very sad
43295,sononeka,verb intransitive,,be sorrowful
43296,sononeka,verb intransitive,,out of sorts
43297,sononeko,noun 5/6,masononeko,care
43298,sononeko,noun 5/6,masononeko,excitement
43299,sononeko,noun 5/6,masononeko,grief
43300,sononeko,noun 5/6,masononeko,suffering
43301,sononeko,noun 5/6,masononeko,trouble
43302,sononeko,noun 5/6,masononeko,unrest
43303,sononesha,verb causative,,annoy someone
43304,sononesha,verb causative,,irritate someone
43305,sononesha,verb causative,,cause someone pain
43306,sononesha,verb causative,,cause someone sorrow
43307,sonya,verb,,hiss (contemptuously)
43308,soro,noun 9/10,soro,ames)
43309,sororo,noun 9/10an,sororo,ea)
43310,soshialisti,noun 9/10an,soshialisti,socialist
43311,sosi,noun 9/10,sosi,sauce
43312,sosona,verb,,wipe oneself with leaves (after a bowel movement)
43313,sosona,verb,,wipe oneself (after a bowel movement)
43314,sota,verb,,bustle about uselessly
43315,sota,verb,,drag oneself (on the buttocks as one who has lost the use of both legs)
43316,sota,verb,,move along on the buttocks
43317,sota,verb,,slide (on the buttocks as one who has lost the use of both legs)
43318,sote,pronoun,,all of us
43319,soteni,pronoun,,all of us
43320,sotoka,noun 9/10,sotoka,lague
43321,sotoka,noun 9/10,sotoka,rinderpest
43322,sowera,verb,,bustle about uselessly
43323,sowera,verb,,drag oneself (on the buttocks as one who has lost the use of both legs)
43324,sowera,verb,,move along on the buttocks
43325,sowera,verb,,slide (on the buttocks as one who has lost the use of both legs)
43326,soza,verb,,arrive
43327,soza,verb,,be high and dry without resources
43328,soza,verb,,reach one's destination
43329,kidole,verb,,point with the finger
43330,sozana,verb associative,,accost someone
43331,sozana,verb associative,,approach someone
43332,sozana,verb associative,,bump against each other
43333,sozana,verb associative,,collide
43334,sozea,verb applicative,,bado
43335,sozeka,verb intransitive,,be run ashore
43336,sozeka,verb intransitive,,be beached
43337,sozeka,verb intransitive,,have landed
43338,sozeka,verb intransitive,,be suitable for a landing (of a place)
43339,spaki,noun 9/10,spaki,flame
43340,spaki,noun 9/10,spaki,spark
